a;b;;;;
4199,9916;9,0439;;;;
4200,144;9,036;;;;
4200,2964;9,1581;;;;
4200,4488;9,3582;;;;
4200,6012;9,7279;;;;
4200,7536;10,5415;;;;
4200,906;11,6668;;;;
4201,0584;12,5325;;;;
4201,2108;13,1208;;;;
4201,3632;13,6048;;;;
4201,5156;13,8873;;;;
4201,668;12,4989;;;;
4201,8204;11,7438;;;;
4201,9728;10,8711;;;;
4202,1252;10,8852;;;;
4202,2776;9,9342;;;;
4202,43;10,246;;;;
4202,5824;11,302;;;;
4202,7348;12,333;;;;
4202,8872;13,6797;;;;
4203,0396;14,7069;;;;
4203,192;16,3035;;;;
4203,3444;16,9699;;;;
4203,4968;17,5027;;;;
4203,6492;17,1049;;;;
4203,8016;16,8214;;;;
4203,954;16,8552;;;;
4204,1064;16,3245;;;;
4204,2588;14,9615;;;;
4204,4112;13,6423;;;;
4204,5636;13,1802;;;;
4204,716;12,9913;;;;
4204,8684;12,9726;;;;
4205,0208;13,1521;;;;
4205,1732;13,5204;;;;
4205,3256;13,4934;;;;
4205,478;12,8163;;;;
4205,6304;11,8987;;;;
4205,7828;11,1837;;;;
4205,9352;10,0158;;;;
4206,0876;8,6411;;;;
4206,24;7,3017;;;;
4206,3924;6,313;;;;
4206,5448;5,267;;;;
4206,6972;4,4116;;;;
4206,8496;3,78;;;;
4207,002;3,3734;;;;
4207,1544;2,9037;;;;
4207,3068;2,6257;;;;
4207,4592;2,6541;;;;
4207,6116;2,7109;;;;
4207,764;2,577;;;;
4207,9164;2,5985;;;;
4208,0688;2,7112;;;;
4208,2212;2,8555;;;;
4208,3736;2,8373;;;;
4208,526;2,8331;;;;
4208,6784;2,6969;;;;
4208,8308;2,8296;;;;
4208,9832;2,9641;;;;
4209,1356;3,0675;;;;
4209,288;3,1115;;;;
4209,4404;3,0868;;;;
4209,5928;3,0946;;;;
4209,7452;3,1064;;;;
4209,8976;3,5094;;;;
4210,05;3,8724;;;;
4210,2024;4,1983;;;;
4210,3548;4,2048;;;;
4210,5072;4,5395;;;;
4210,6596;4,8923;;;;
4210,812;5,0564;;;;
4210,9644;4,84;;;;
4211,1168;4,7146;;;;
4211,2692;4,382;;;;
4211,4216;4,2179;;;;
4211,574;4,1421;;;;
4211,7264;3,95;;;;
4211,8788;3,8766;;;;
4212,0312;4,0854;;;;
4212,1836;4,395;;;;
4212,336;4,5767;;;;
4212,4884;4,3392;;;;
4212,6408;4,1402;;;;
4212,7932;4,3411;;;;
4212,9456;4,838;;;;
4213,098;5,5187;;;;
4213,2504;5,9321;;;;
4213,4028;6,3087;;;;
4213,5552;7,1941;;;;
4213,7076;9,0495;;;;
4213,86;12,09;;;;
4214,0124;14,7193;;;;
4214,1648;16,35;;;;
4214,3172;14,5426;;;;
4214,4696;13,3513;;;;
4214,622;11,9137;;;;
4214,7744;12,9335;;;;
4214,9268;13,1527;;;;
4215,0792;12,3829;;;;
4215,2316;13,8528;;;;
4215,384;15,3839;;;;
4215,5364;16,3125;;;;
4215,6888;14,4137;;;;
4215,8412;13,5505;;;;
4215,9936;12,6903;;;;
4216,146;12,7268;;;;
4216,2984;13,1329;;;;
4216,4508;13,9889;;;;
4216,6032;14,5051;;;;
4216,7556;15,2229;;;;
4216,908;15,7847;;;;
4217,0604;16,2535;;;;
4217,2128;15,6336;;;;
4217,3652;14,1824;;;;
4217,5176;12,9891;;;;
4217,67;12,407;;;;
4217,8224;12,3817;;;;
4217,9748;12,5255;;;;
4218,1272;12,592;;;;
4218,2796;12,6546;;;;
4218,432;12,7959;;;;
4218,5844;13,2369;;;;
4218,7368;12,7265;;;;
4218,8892;11,3845;;;;
4219,0416;10,1036;;;;
4219,194;9,6342;;;;
4219,3464;9,5143;;;;
4219,4988;9,4772;;;;
4219,6512;9,2811;;;;
4219,8036;8,8271;;;;
4219,956;8,7256;;;;
4220,1084;8,6781;;;;
4220,2608;8,6901;;;;
4220,4132;8,8954;;;;
4220,5656;9,0319;;;;
4220,718;9,0357;;;;
4220,8704;9,0745;;;;
4221,0228;9,2791;;;;
4221,1752;9,7272;;;;
4221,3276;10,3375;;;;
4221,48;10,7412;;;;
4221,6324;10,7371;;;;
4221,7848;10,4149;;;;
4221,9372;9,5075;;;;
4222,0896;8,5849;;;;
4222,242;7,572;;;;
4222,3944;7,0554;;;;
4222,5468;6,8589;;;;
4222,6992;6,564;;;;
4222,8516;6,0652;;;;
4223,004;5,6154;;;;
4223,1564;5,1641;;;;
4223,3088;4,5912;;;;
4223,4612;4,1522;;;;
4223,6136;3,7735;;;;
4223,766;3,5334;;;;
4223,9184;3,7225;;;;
4224,0708;4,1099;;;;
4224,2232;4,5451;;;;
4224,3756;4,9184;;;;
4224,528;5,7531;;;;
4224,6804;6,8063;;;;
4224,8328;8,0399;;;;
4224,9852;8,8892;;;;
4225,1376;9,7671;;;;
4225,29;10,6213;;;;
4225,4424;11,8444;;;;
4225,5948;13,1193;;;;
4225,7472;14,7369;;;;
4225,8996;16,1303;;;;
4226,052;17,4917;;;;
4226,2044;18,7191;;;;
4226,3568;19,8159;;;;
4226,5092;20,3452;;;;
4226,6616;21,0464;;;;
4226,814;22,0339;;;;
4226,9664;22,4072;;;;
4227,1188;21,0622;;;;
4227,2712;17,5935;;;;
4227,4236;16,2592;;;;
4227,576;16,7495;;;;
4227,7284;15,5525;;;;
4227,8808;13,0854;;;;
4228,0332;12,2329;;;;
4228,1856;13,3007;;;;
4228,338;15,0985;;;;
4228,4904;17,1338;;;;
4228,6428;22,1412;;;;
4228,7952;25,8864;;;;
4228,9476;26,7513;;;;
4229,1;25,4733;;;;
4229,2524;24,0253;;;;
4229,4048;22,9558;;;;
4229,5572;22,1524;;;;
4229,7096;21,3675;;;;
4229,862;20,8063;;;;
4230,0144;20,615;;;;
4230,1668;20,3116;;;;
4230,3192;19,095;;;;
4230,4716;17,6448;;;;
4230,624;16,7224;;;;
4230,7764;15,8917;;;;
4230,9288;15,3141;;;;
4231,0812;15,0596;;;;
4231,2336;14,8899;;;;
4231,386;14,7756;;;;
4231,5384;14,8876;;;;
4231,6908;15,105;;;;
4231,8432;15,6691;;;;
4231,9956;15,9124;;;;
4232,148;15,9489;;;;
4232,3004;16,1778;;;;
4232,4528;16,6063;;;;
4232,6052;17,1387;;;;
4232,7576;17,7502;;;;
4232,91;18,4333;;;;
4233,0624;18,5887;;;;
4233,2148;18,5735;;;;
4233,3672;18,2956;;;;
4233,5196;18,1974;;;;
4233,672;17,7762;;;;
4233,8244;17,1183;;;;
4233,9768;16,7666;;;;
4234,1292;16,4691;;;;
4234,2816;15,9799;;;;
4234,434;15,4424;;;;
4234,5864;14,9536;;;;
4234,7388;14,5184;;;;
4234,8912;14,3926;;;;
4235,0436;14,2785;;;;
4235,196;14,4943;;;;
4235,3484;15,098;;;;
4235,5008;16,3358;;;;
4235,6532;18,0316;;;;
4235,8056;19,7117;;;;
4235,958;20,9936;;;;
4236,1104;21,4757;;;;
4236,2628;21,1094;;;;
4236,4152;20,7137;;;;
4236,5676;20,8335;;;;
4236,72;21,1723;;;;
4236,8724;21,3869;;;;
4237,0248;20,772;;;;
4237,1772;19,6613;;;;
4237,3296;18,3509;;;;
4237,482;17,4576;;;;
4237,6344;16,7835;;;;
4237,7868;16,0804;;;;
4237,9392;15,5027;;;;
4238,0916;15,9011;;;;
4238,244;16,9604;;;;
4238,3964;17,7878;;;;
4238,5488;18,5521;;;;
4238,7012;19,6318;;;;
4238,8536;20,5274;;;;
4239,006;20,9237;;;;
4239,1584;21,2875;;;;
4239,3108;21,3781;;;;
4239,4632;21,5562;;;;
4239,6156;21,3929;;;;
4239,768;20,9726;;;;
4239,9204;20,6291;;;;
4240,0728;19,9023;;;;
4240,2252;18,8877;;;;
4240,3776;16,9514;;;;
4240,53;15,2388;;;;
4240,6824;12,8285;;;;
4240,8348;11,1256;;;;
4240,9872;8,149;;;;
4241,1396;6,0588;;;;
4241,292;4,5046;;;;
4241,4444;4,0253;;;;
4241,5968;4,2076;;;;
4241,7492;3,8962;;;;
4241,9016;4,4014;;;;
4242,054;5,4826;;;;
4242,2064;7,1067;;;;
4242,3588;9,1147;;;;
4242,5112;10,8085;;;;
4242,6636;11,5419;;;;
4242,816;11,8767;;;;
4242,9684;11,6233;;;;
4243,1208;11,2162;;;;
4243,2732;10,9512;;;;
4243,4256;10,4437;;;;
4243,578;10,1588;;;;
4243,7304;10,0562;;;;
4243,8828;9,5513;;;;
4244,0352;8,9237;;;;
4244,1876;8,7285;;;;
4244,34;8,801;;;;
4244,4924;8,2628;;;;
4244,6448;7,9961;;;;
4244,7972;8,2248;;;;
4244,9496;8,8435;;;;
4245,102;9,9058;;;;
4245,2544;11,7271;;;;
4245,4068;13,8942;;;;
4245,5592;15,544;;;;
4245,7116;16,5253;;;;
4245,864;16,0385;;;;
4246,0164;14,4006;;;;
4246,1688;12,0135;;;;
4246,3212;9,6161;;;;
4246,4736;7,9765;;;;
4246,626;6,7501;;;;
4246,7784;5,4309;;;;
4246,9308;4,3884;;;;
4247,0832;3,8835;;;;
4247,2356;3,9299;;;;
4247,388;4,6423;;;;
4247,5404;5,6978;;;;
4247,6928;6,6932;;;;
4247,8452;7,4235;;;;
4247,9976;7,8967;;;;
4248,15;8,1898;;;;
4248,3024;8,3163;;;;
4248,4548;8,3107;;;;
4248,6072;8,62;;;;
4248,7596;9,8615;;;;
4248,912;11,9223;;;;
4249,0644;14,2038;;;;
4249,2168;15,6942;;;;
4249,3692;16,5706;;;;
4249,5216;16,486;;;;
4249,674;16,3782;;;;
4249,8264;16,3987;;;;
4249,9788;16,3959;;;;
4250,1312;16,4243;;;;
4250,2836;16,2083;;;;
4250,436;15,5479;;;;
4250,5884;14,6772;;;;
4250,7408;13,656;;;;
4250,8932;12,5782;;;;
4251,0456;11,9479;;;;
4251,198;11,7931;;;;
4251,3504;11,999;;;;
4251,5028;12,4672;;;;
4251,6552;13,01;;;;
4251,8076;13,3359;;;;
4251,96;12,9493;;;;
4252,1124;11,3472;;;;
4252,2648;9,7163;;;;
4252,4172;8,6006;;;;
4252,5696;8,0644;;;;
4252,722;8,0634;;;;
4252,8744;8,0531;;;;
4253,0268;7,746;;;;
4253,1792;7,409;;;;
4253,3316;6,6203;;;;
4253,484;5,2851;;;;
4253,6364;4,7262;;;;
4253,7888;4,439;;;;
4253,9412;3,6931;;;;
4254,0936;3,9477;;;;
4254,246;4,9954;;;;
4254,3984;5,9644;;;;
4254,5508;5,9383;;;;
4254,7032;5,8449;;;;
4254,8556;7,5045;;;;
4255,008;9,4361;;;;
4255,1604;10,4419;;;;
4255,3128;11,0379;;;;
4255,4652;11,4586;;;;
4255,6176;11,5168;;;;
4255,77;11,664;;;;
4255,9224;11,7652;;;;
4256,0748;11,8012;;;;
4256,2272;11,5786;;;;
4256,3796;11,041;;;;
4256,532;10,2036;;;;
4256,6844;9,2758;;;;
4256,8368;8,3098;;;;
4256,9892;7,3532;;;;
4257,1416;6,6122;;;;
4257,294;5,8003;;;;
4257,4464;5,3528;;;;
4257,5988;5,1163;;;;
4257,7512;4,8101;;;;
4257,9036;4,5132;;;;
4258,056;4,4404;;;;
4258,2084;4,7271;;;;
4258,3608;5,0625;;;;
4258,5132;5,4227;;;;
4258,6656;5,6742;;;;
4258,818;6,1121;;;;
4258,9704;6,5747;;;;
4259,1228;6,9212;;;;
4259,2752;6,8896;;;;
4259,4276;7,3514;;;;
4259,58;8,4867;;;;
4259,7324;9,8093;;;;
4259,8848;10,7276;;;;
4260,0372;12,435;;;;
4260,1896;13,7702;;;;
4260,342;13,8154;;;;
4260,4944;11,7807;;;;
4260,6468;8,8974;;;;
4260,7992;6,8085;;;;
4260,9516;5,7075;;;;
4261,104;5,5379;;;;
4261,2564;5,852;;;;
4261,4088;6,6743;;;;
4261,5612;7,929;;;;
4261,7136;9,2558;;;;
4261,866;10,1377;;;;
4262,0184;9,781;;;;
4262,1708;7,9946;;;;
4262,3232;6,2554;;;;
4262,4756;4,8557;;;;
4262,628;4,1195;;;;
4262,7804;3,5473;;;;
4262,9328;3,5804;;;;
4263,0852;3,493;;;;
4263,2376;3,0939;;;;
4263,39;2,7778;;;;
4263,5424;2,7085;;;;
4263,6948;2,7682;;;;
4263,8472;2,8108;;;;
4263,9996;2,8947;;;;
4264,152;2,9882;;;;
4264,3044;2,8364;;;;
4264,4568;2,6002;;;;
4264,6092;2,5823;;;;
4264,7616;2,8802;;;;
4264,914;2,9986;;;;
4265,0664;2,8745;;;;
4265,2188;2,9161;;;;
4265,3712;3,044;;;;
4265,5236;3,0651;;;;
4265,676;2,9442;;;;
4265,8284;2,8279;;;;
4265,9808;2,8904;;;;
4266,1332;3,0014;;;;
4266,2856;3,1739;;;;
4266,438;3,6375;;;;
4266,5904;4,0089;;;;
4266,7428;3,6449;;;;
4266,8952;3,1439;;;;
4267,0476;2,7834;;;;
4267,2;2,8547;;;;
4267,3524;3,0474;;;;
4267,5048;3,7676;;;;
4267,6572;5,7106;;;;
4267,8096;7,5952;;;;
4267,962;8,2253;;;;
4268,1144;8,6978;;;;
4268,2668;9,3192;;;;
4268,4192;9,2302;;;;
4268,5716;8,6222;;;;
4268,724;6,601;;;;
4268,8764;4,7592;;;;
4269,0288;3,18;;;;
4269,1812;2,4302;;;;
4269,3336;2,6896;;;;
4269,486;3,1948;;;;
4269,6384;3,4339;;;;
4269,7908;3,4088;;;;
4269,9432;3,1932;;;;
4270,0956;2,9964;;;;
4270,248;2,7995;;;;
4270,4004;2,7315;;;;
4270,5528;2,6996;;;;
4270,7052;2,6378;;;;
4270,8576;2,6249;;;;
4271,01;2,5882;;;;
4271,1624;2,5644;;;;
4271,3148;2,4995;;;;
4271,4672;2,5788;;;;
4271,6196;2,6885;;;;
4271,772;2,6087;;;;
4271,9244;2,5694;;;;
4272,0768;2,8809;;;;
4272,2292;2,7894;;;;
4272,3816;2,3524;;;;
4272,534;2,2197;;;;
4272,6864;2,6019;;;;
4272,8388;3,1805;;;;
4272,9912;3,3924;;;;
4273,1436;3,0177;;;;
4273,296;2,623;;;;
4273,4484;2,5393;;;;
4273,6008;2,8655;;;;
4273,7532;3,0669;;;;
4273,9056;3,0833;;;;
4274,058;2,9789;;;;
4274,2104;2,8608;;;;
4274,3628;2,8736;;;;
4274,5152;2,9509;;;;
4274,6676;2,8648;;;;
4274,82;2,8182;;;;
4274,9724;2,876;;;;
4275,1248;2,9469;;;;
4275,2772;3,0506;;;;
4275,4296;3,0751;;;;
4275,582;3,0071;;;;
4275,7344;2,8923;;;;
4275,8868;2,8272;;;;
4276,0392;2,8374;;;;
4276,1916;2,876;;;;
4276,344;2,8827;;;;
4276,4964;2,884;;;;
4276,6488;2,8577;;;;
4276,8012;2,872;;;;
4276,9536;2,944;;;;
4277,106;2,9103;;;;
4277,2584;2,8015;;;;
4277,4108;2,6435;;;;
4277,5632;2,4942;;;;
4277,7156;2,4144;;;;
4277,868;2,3187;;;;
4278,0204;2,3592;;;;
4278,1728;2,2745;;;;
4278,3252;2,0749;;;;
4278,4776;1,8193;;;;
4278,63;1,6815;;;;
4278,7824;1,9098;;;;
4278,9348;2,8062;;;;
4279,0872;3,8355;;;;
4279,2396;3,7281;;;;
4279,392;2,7627;;;;
4279,5444;1,9429;;;;
4279,6968;1,8679;;;;
4279,8492;2,0727;;;;
4280,0016;2,0706;;;;
4280,154;2,1066;;;;
4280,3064;2,4968;;;;
4280,4588;3,7392;;;;
4280,6112;4,0587;;;;
4280,7636;2,9666;;;;
4280,916;1,9317;;;;
4281,0684;2,3555;;;;
4281,2208;3,0413;;;;
4281,3732;3,1708;;;;
4281,5256;3,2403;;;;
4281,678;3,1322;;;;
4281,8304;2,9453;;;;
4281,9828;2,5926;;;;
4282,1352;2,2278;;;;
4282,2876;1,8913;;;;
4282,44;1,8158;;;;
4282,5924;2,0618;;;;
4282,7448;2,5296;;;;
4282,8972;2,6894;;;;
4283,0496;2,367;;;;
4283,202;2,0809;;;;
4283,3544;2,2506;;;;
4283,5068;2,5351;;;;
4283,6592;2,7329;;;;
4283,8116;2,9705;;;;
4283,964;3,2533;;;;
4284,1164;3,5323;;;;
4284,2688;3,7022;;;;
4284,4212;3,7303;;;;
4284,5736;3,7784;;;;
4284,726;4,2428;;;;
4284,8784;4,442;;;;
4285,0308;4,158;;;;
4285,1832;4,1166;;;;
4285,3356;4,1766;;;;
4285,488;4,4158;;;;
4285,6404;4,8293;;;;
4285,7928;5,6673;;;;
4285,9452;6,9955;;;;
4286,0976;8,2854;;;;
4286,25;9,0388;;;;
4286,4024;9,2697;;;;
4286,5548;8,7329;;;;
4286,7072;7,6661;;;;
4286,8596;6,7099;;;;
4287,012;5,9321;;;;
4287,1644;5,4553;;;;
4287,3168;5,0077;;;;
4287,4692;4,7981;;;;
4287,6216;4,5824;;;;
4287,774;4,4703;;;;
4287,9264;4,2833;;;;
4288,0788;4,062;;;;
4288,2312;3,9091;;;;
4288,3836;3,833;;;;
4288,536;3,6966;;;;
4288,6884;3,3225;;;;
4288,8408;3,2846;;;;
4288,9932;3,4809;;;;
4289,1456;3,5078;;;;
4289,298;3,3732;;;;
4289,4504;3,4964;;;;
4289,6028;3,8471;;;;
4289,7552;4,0627;;;;
4289,9076;4,1061;;;;
4290,06;4,0318;;;;
4290,2124;3,8503;;;;
4290,3648;3,6523;;;;
4290,5172;3,7068;;;;
4290,6696;3,7552;;;;
4290,822;3,763;;;;
4290,9744;3,6427;;;;
4291,1268;3,4809;;;;
4291,2792;3,2771;;;;
4291,4316;3,441;;;;
4291,584;3,6739;;;;
4291,7364;3,766;;;;
4291,8888;3,6572;;;;
4292,0412;3,4097;;;;
4292,1936;3,1102;;;;
4292,346;2,7631;;;;
4292,4984;2,3741;;;;
4292,6508;2,1832;;;;
4292,8032;2,5228;;;;
4292,9556;2,7534;;;;
4293,108;2,3036;;;;
4293,2604;2,3545;;;;
4293,4128;3,0669;;;;
4293,5652;3,6208;;;;
4293,7176;2,8335;;;;
4293,87;2,2956;;;;
4294,0224;2,2504;;;;
4294,1748;2,4138;;;;
4294,3272;2,4914;;;;
4294,4796;2,7237;;;;
4294,632;2,6654;;;;
4294,7844;2,2747;;;;
4294,9368;2,1223;;;;
4295,0892;2,1799;;;;
4295,2416;2,1754;;;;
4295,394;2,232;;;;
4295,5464;2,4151;;;;
4295,6988;2,6875;;;;
4295,8512;2,8087;;;;
4296,0036;2,5868;;;;
4296,156;2,3584;;;;
4296,3084;2,2565;;;;
4296,4608;2,4731;;;;
4296,6132;2,7242;;;;
4296,7656;2,8599;;;;
4296,918;2,6758;;;;
4297,0704;2,5391;;;;
4297,2228;2,6196;;;;
4297,3752;2,6894;;;;
4297,5276;2,6882;;;;
4297,68;2,7287;;;;
4297,8324;2,7627;;;;
4297,9848;2,7321;;;;
4298,1372;2,6228;;;;
4298,2896;2,5506;;;;
4298,442;2,4809;;;;
4298,5944;2,4721;;;;
4298,7468;2,1763;;;;
4298,8992;1,7765;;;;
4299,0516;1,6941;;;;
4299,204;1,9796;;;;
4299,3564;2,2557;;;;
4299,5088;2,3436;;;;
4299,6612;2,296;;;;
4299,8136;2,1944;;;;
4299,966;2,448;;;;
4300,1184;3,0661;;;;
4300,2708;2,9008;;;;
4300,4232;2,4683;;;;
4300,5756;2,3389;;;;
4300,728;2,6427;;;;
4300,8804;2,652;;;;
4301,0328;2,751;;;;
4301,1852;2,8403;;;;
4301,3376;2,7761;;;;
4301,49;2,7999;;;;
4301,6424;2,7694;;;;
4301,7948;2,8668;;;;
4301,9472;2,851;;;;
4302,0996;2,6807;;;;
4302,252;2,5268;;;;
4302,4044;2,378;;;;
4302,5568;2,3309;;;;
4302,7092;2,2735;;;;
4302,8616;2,2696;;;;
4303,014;2,1731;;;;
4303,1664;2,0494;;;;
4303,3188;1,9353;;;;
4303,4712;1,8446;;;;
4303,6236;1,7828;;;;
4303,776;1,7264;;;;
4303,9284;1,6588;;;;
4304,0808;1,5907;;;;
4304,2332;1,7326;;;;
4304,3856;1,8872;;;;
4304,538;1,8872;;;;
4304,6904;1,8857;;;;
4304,8428;1,9641;;;;
4304,9952;2,0716;;;;
4305,1476;2,1008;;;;
4305,3;2,1969;;;;
4305,4524;2,4301;;;;
4305,6048;2,6453;;;;
4305,7572;2,7313;;;;
4305,9096;2,7359;;;;
4306,062;2,7351;;;;
4306,2144;2,7423;;;;
4306,3668;2,7747;;;;
4306,5192;2,7618;;;;
4306,6716;2,6852;;;;
4306,824;2,6844;;;;
4306,9764;2,6539;;;;
4307,1288;2,7174;;;;
4307,2812;2,8457;;;;
4307,4336;2,9778;;;;
4307,586;2,989;;;;
4307,7384;2,8701;;;;
4307,8908;2,7753;;;;
4308,0432;2,8814;;;;
4308,1956;3,0933;;;;
4308,348;3,2074;;;;
4308,5004;3,0198;;;;
4308,6528;2,9604;;;;
4308,8052;3,0196;;;;
4308,9576;3,1268;;;;
4309,11;3,1304;;;;
4309,2624;3,1576;;;;
4309,4148;3,1561;;;;
4309,5672;3,1111;;;;
4309,7196;3,1258;;;;
4309,872;3,2654;;;;
4310,0244;3,4434;;;;
4310,1768;3,3855;;;;
4310,3292;3,2707;;;;
4310,4816;3,2032;;;;
4310,634;3,1967;;;;
4310,7864;3,0721;;;;
4310,9388;3,0188;;;;
4311,0912;3,0508;;;;
4311,2436;3,0939;;;;
4311,396;2,9625;;;;
4311,5484;2,8049;;;;
4311,7008;2,7591;;;;
4311,8532;2,7112;;;;
4312,0056;2,5908;;;;
4312,158;2,4091;;;;
4312,3104;2,3072;;;;
4312,4628;2,4444;;;;
4312,6152;2,6077;;;;
4312,7676;2,5158;;;;
4312,92;2,8671;;;;
4313,0724;3,265;;;;
4313,2248;2,7828;;;;
4313,3772;2,3323;;;;
4313,5296;2,5974;;;;
4313,682;3,1604;;;;
4313,8344;3,2747;;;;
4313,9868;3,3994;;;;
4314,1392;3,5732;;;;
4314,2916;3,7072;;;;
4314,444;3,7817;;;;
4314,5964;3,629;;;;
4314,7488;3,6007;;;;
4314,9012;3,551;;;;
4315,0536;3,5215;;;;
4315,206;3,543;;;;
4315,3584;3,56;;;;
4315,5108;3,6291;;;;
4315,6632;3,7412;;;;
4315,8156;3,81;;;;
4315,968;3,7033;;;;
4316,1204;3,5747;;;;
4316,2728;3,5692;;;;
4316,4252;3,7204;;;;
4316,5776;3,8591;;;;
4316,73;3,8658;;;;
4316,8824;3,7917;;;;
4317,0348;3,7365;;;;
4317,1872;3,7943;;;;
4317,3396;3,7129;;;;
4317,492;3,6932;;;;
4317,6444;3,6569;;;;
4317,7968;3,7582;;;;
4317,9492;3,8274;;;;
4318,1016;3,5678;;;;
4318,254;3,1616;;;;
4318,4064;2,8787;;;;
4318,5588;2,7621;;;;
4318,7112;2,6426;;;;
4318,8636;2,5511;;;;
4319,016;2,4986;;;;
4319,1684;2,4534;;;;
4319,3208;2,4673;;;;
4319,4732;2,5083;;;;
4319,6256;2,393;;;;
4319,778;2,3309;;;;
4319,9304;2,3308;;;;
4320,0828;2,2937;;;;
4320,2352;2,1719;;;;
4320,3876;2,2001;;;;
4320,54;2,4956;;;;
4320,6924;2,5725;;;;
4320,8448;2,3174;;;;
4320,9972;2,0712;;;;
4321,1496;2,0623;;;;
4321,302;2,0752;;;;
4321,4544;2,1127;;;;
4321,6068;2,3513;;;;
4321,7592;2,3966;;;;
4321,9116;2,3623;;;;
4322,064;2,4134;;;;
4322,2164;2,6946;;;;
4322,3688;2,5741;;;;
4322,5212;2,5664;;;;
4322,6736;2,7183;;;;
4322,826;3,0583;;;;
4322,9784;3,2842;;;;
4323,1308;3,3218;;;;
4323,2832;3,0883;;;;
4323,4356;3,2872;;;;
4323,588;3,9459;;;;
4323,7404;4,8091;;;;
4323,8928;5,7016;;;;
4324,0452;7,0991;;;;
4324,1976;8,9835;;;;
4324,35;11,2255;;;;
4324,5024;13,7323;;;;
4324,6548;15,6228;;;;
4324,8072;17,4058;;;;
4324,9596;18,4894;;;;
4325,112;18,8863;;;;
4325,2644;18,757;;;;
4325,4168;17,5116;;;;
4325,5692;16,5094;;;;
4325,7216;14,3006;;;;
4325,874;12,5615;;;;
4326,0264;10,9874;;;;
4326,1788;10,8409;;;;
4326,3312;10,1223;;;;
4326,4836;10,5225;;;;
4326,636;10,238;;;;
4326,7884;10,4257;;;;
4326,9408;10,3845;;;;
4327,0932;10,4163;;;;
4327,2456;10,4339;;;;
4327,398;10,5435;;;;
4327,5504;10,9196;;;;
4327,7028;11,762;;;;
4327,8552;12,5768;;;;
4328,0076;13,1882;;;;
4328,16;13,2796;;;;
4328,3124;13,6028;;;;
4328,4648;14,1826;;;;
4328,6172;15,1299;;;;
4328,7696;16,2;;;;
4328,922;16,5701;;;;
4329,0744;16,6791;;;;
4329,2268;16,7537;;;;
4329,3792;16,6663;;;;
4329,5316;16,3398;;;;
4329,684;15,6915;;;;
4329,8364;15,4954;;;;
4329,9888;16,0503;;;;
4330,1412;16,8217;;;;
4330,2936;18,1461;;;;
4330,446;20,1922;;;;
4330,5984;22,7009;;;;
4330,7508;25,1469;;;;
4330,9032;27,3186;;;;
4331,0556;28,1477;;;;
4331,208;27,7642;;;;
4331,3604;26,5596;;;;
4331,5128;26,4459;;;;
4331,6652;26,4256;;;;
4331,8176;26,492;;;;
4331,97;26,3785;;;;
4332,1224;26,006;;;;
4332,2748;24,8965;;;;
4332,4272;23,6322;;;;
4332,5796;22,6481;;;;
4332,732;21,6679;;;;
4332,8844;21,2663;;;;
4333,0368;21,6498;;;;
4333,1892;22,6786;;;;
4333,3416;23,3746;;;;
4333,494;23,932;;;;
4333,6464;25,0123;;;;
4333,7988;25,3517;;;;
4333,9512;25,3046;;;;
4334,1036;24,9289;;;;
4334,256;25,2756;;;;
4334,4084;25,5967;;;;
4334,5608;25,69;;;;
4334,7132;25,9435;;;;
4334,8656;25,5857;;;;
4335,018;25,3221;;;;
4335,1704;25,2614;;;;
4335,3228;25,4653;;;;
4335,4752;25,1275;;;;
4335,6276;24,8353;;;;
4335,78;23,8212;;;;
4335,9324;21,8504;;;;
4336,0848;18,9822;;;;
4336,2372;16,6953;;;;
4336,3896;14,8274;;;;
4336,542;12,9145;;;;
4336,6944;11,0884;;;;
4336,8468;9,8054;;;;
4336,9992;9,0219;;;;
4337,1516;8,7615;;;;
4337,304;9,0878;;;;
4337,4564;9,8591;;;;
4337,6088;11,0583;;;;
4337,7612;12,8116;;;;
4337,9136;15,0462;;;;
4338,066;17,1214;;;;
4338,2184;18,7989;;;;
4338,3708;19,7123;;;;
4338,5232;18,5541;;;;
4338,6756;17,5523;;;;
4338,828;16,2016;;;;
4338,9804;14,5462;;;;
4339,1328;12,1311;;;;
4339,2852;11,9758;;;;
4339,4376;11,2404;;;;
4339,59;12,3783;;;;
4339,7424;12,2844;;;;
4339,8948;11,4716;;;;
4340,0472;11,616;;;;
4340,1996;12,1253;;;;
4340,352;11,9081;;;;
4340,5044;11,6345;;;;
4340,6568;11,8253;;;;
4340,8092;13,387;;;;
4340,9616;15,5433;;;;
4341,114;18,0545;;;;
4341,2664;20,6329;;;;
4341,4188;23,2045;;;;
4341,5712;25,1187;;;;
4341,7236;25,9468;;;;
4341,876;25,6466;;;;
4342,0284;24,6946;;;;
4342,1808;23,5285;;;;
4342,3332;22,2349;;;;
4342,4856;20,9704;;;;
4342,638;19,8262;;;;
4342,7904;18,6721;;;;
4342,9428;17,5736;;;;
4343,0952;16,6429;;;;
4343,2476;16,36;;;;
4343,4;16,4078;;;;
4343,5524;16,9967;;;;
4343,7048;17,948;;;;
4343,8572;18,5387;;;;
4344,0096;18,689;;;;
4344,162;18,4123;;;;
4344,3144;18,4031;;;;
4344,4668;18,2265;;;;
4344,6192;18,129;;;;
4344,7716;17,7323;;;;
